clean_name,season,position,games,fantasy_points_ppr,targets,carries,receiving_yards,rushing_yards,receptions,receiving_tds,rushing_tds,passing_yards,passing_tds,interceptions,team,name,player_key,avg_fantasy_points_3yr,avg_targets_3yr,avg_carries_3yr,performance_trend_pct,consistency_score,seasons_played,total_games,avg_opportunity,catch_rate,yards_per_target,total_touches,yards_per_touch,passing_efficiency,points_per_game,opportunity_share
J.MASON,2023,WR,16.0,91.6,9.0,116.0,93.0,553.0,9.0,0.0,3.0,0.0,0.0,0.0,SF,J.MASON,J.MASON_WR,79.85,7.5,121.5,34.50807635829663,4.805317147042198,2,31.0,129.0,1.0,10.333333333333334,0.0,0.0,0.0,5.725,125.0
J.MCLAUGHLIN,2023,WR,16.0,72.8,18.0,78.0,64.0,434.0,17.0,1.0,0.0,0.0,0.0,0.0,DEN,J.MCLAUGHLIN,J.MCLAUGHLIN_WR,67.7,18.5,79.0,16.293929712460056,9.386495899280254,2,31.0,97.5,0.9444444444444444,3.5555555555555554,0.0,0.0,0.0,4.55,96.0
J.MCMILLAN,2023,WR,16.0,108.5,43.0,2.0,411.0,34.0,34.0,5.0,0.0,0.0,0.0,0.0,TB,J.MCMILLAN,J.MCMILLAN_WR,100.6,41.0,2.5,17.04422869471413,9.004423061691986,2,31.0,43.5,0.7906976744186046,9.55813953488372,0.0,0.0,0.0,6.78125,45.0
J.MCNICHOLS,2023,WR,16.0,42.8,8.0,51.0,21.0,167.0,6.0,0.0,3.0,0.0,0.0,0.0,WAS,J.MCNICHOLS,J.MCNICHOLS_WR,41.849999999999994,8.5,38.0,4.645476772616133,31.149914518586353,2,31.0,46.5,0.75,2.625,0.0,0.0,0.0,2.675,59.0
J.METCHIE,2023,WR,16.0,42.7,33.0,0.0,217.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,HOU,J.METCHIE,J.METCHIE_WR,41.2,34.0,0.0,7.556675062972292,19.42186625659051,2,31.0,34.0,0.6363636363636364,6.575757575757576,0.0,0.0,0.0,2.66875,33.0
J.MEYERS,2023,WR,16.0,164.1,105.0,0.0,839.0,2.0,74.0,1.0,0.0,0.0,0.0,0.0,LV,J.MEYERS,J.MEYERS_WR,144.7,105.5,0.0,30.965682362330405,5.274141816375949,2,31.0,105.5,0.7047619047619048,7.9904761904761905,0.0,0.0,0.0,10.25625,105.0
J.MIMS,2023,WR,16.0,20.7,16.0,15.0,55.0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,NO,J.MIMS,J.MIMS_WR,19.15,15.5,12.5,17.61363636363635,8.736190232078965,2,31.0,28.0,0.5625,3.4375,0.0,0.0,0.0,1.29375,31.0
J.MINGO,2023,WR,16.0,23.6,31.0,0.0,83.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,CAR,J.MINGO,J.MINGO_WR,22.5,33.5,0.5,10.280373831775714,14.463547796997544,2,31.0,34.0,0.4838709677419355,2.6774193548387095,0.0,0.0,0.0,1.475,31.0
J.MIXON,2023,RB,16.0,191.8,49.0,196.0,253.0,885.0,24.0,0.0,9.0,0.0,0.0,0.0,HOU,J.MIXON,J.MIXON_RB,192.2,46.5,199.0,-0.4153686396676962,339.76480836014326,2,31.0,245.5,0.0,0.0,245.0,4.644897959183673,0.0,11.9875,245.0
J.MUNDT,2023,WR,16.0,36.6,25.0,0.0,156.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,MIN,J.MUNDT,J.MUNDT_WR,29.75,23.5,0.0,59.82532751091705,3.071011202963472,2,31.0,23.5,0.6,6.24,0.0,0.0,0.0,2.2875,25.0
J.NAILOR,2023,WR,16.0,103.3,37.0,2.0,353.0,0.0,26.0,7.0,0.0,0.0,0.0,0.0,MIN,J.NAILOR,J.NAILOR_WR,94.1,30.0,2.0,21.67255594817431,7.2324726206145815,2,31.0,32.0,0.7027027027027027,9.54054054054054,0.0,0.0,0.0,6.45625,39.0
J.OJUKWU,2023,WR,16.0,18.6,0.0,19.0,0.0,66.0,0.0,0.0,2.0,0.0,0.0,0.0,TEN,J.OJUKWU,J.OJUKWU_WR,18.6,0.0,19.0,0.0,0.0,1,16.0,19.0,0.0,0.0,0.0,0.0,0.0,1.1625,19.0
J.OLIVER,2023,WR,16.0,42.2,23.0,0.0,182.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,MIN,J.OLIVER,J.OLIVER_WR,37.6,22.5,0.0,27.878787878787886,5.779829341872648,2,31.0,22.5,0.782608695652174,7.913043478260869,0.0,0.0,0.0,2.6375,23.0
J.PALMER,2023,WR,16.0,68.9,52.0,0.0,399.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,LAC,J.PALMER,J.PALMER_WR,70.4,50.5,0.0,-4.172461752433936,33.186878263688634,2,31.0,50.5,0.5576923076923077,7.673076923076923,0.0,0.0,0.0,4.30625,52.0
J.POLK,2023,WR,16.0,20.0,32.0,0.0,60.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,NE,J.POLK,J.POLK_WR,19.4,26.5,0.0,6.382978723404251,22.86311925836505,2,31.0,26.5,0.25,1.875,0.0,0.0,0.0,1.25,32.0
J.REAGOR,2023,WR,16.0,12.3,9.0,2.0,73.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,LAC,J.REAGOR,J.REAGOR_WR,12.3,9.0,2.0,0.0,0.0,1,16.0,11.0,0.5555555555555556,8.11111111111111,0.0,0.0,0.0,0.76875,11.0
J.REED,2023,WR,16.0,157.1,50.0,14.0,685.0,116.0,47.0,5.0,0.0,0.0,0.0,0.0,GB,J.REED,J.REED_WR,149.6,44.0,13.5,10.555946516537649,14.104423262067668,2,31.0,57.5,0.94,13.7,0.0,0.0,0.0,9.81875,64.0
J.REYNOLDS,2023,WR,16.0,19.7,13.0,0.0,107.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,DEN,J.REYNOLDS,J.REYNOLDS_WR,16.75,13.5,0.0,42.75362318840579,4.0149283338558215,2,31.0,13.5,0.6923076923076923,8.23076923076923,0.0,0.0,0.0,1.23125,13.0
J.RUCKERT,2023,WR,16.0,20.8,15.0,0.0,68.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,NYJ,J.RUCKERT,J.RUCKERT_WR,19.25,16.5,0.0,17.51412429378532,8.78181002441357,2,31.0,16.5,0.9333333333333333,4.533333333333333,0.0,0.0,0.0,1.3,15.0
J.SANDERS,2023,WR,16.0,36.2,35.0,0.0,202.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,CAR,J.SANDERS,J.SANDERS_WR,39.1,29.0,0.0,-13.809523809523801,9.533750049791042,2,31.0,29.0,0.45714285714285713,5.771428571428571,0.0,0.0,0.0,2.2625,35.0
J.SMITH,2023,WR,16.0,419.4,221.0,4.0,1558.0,16.0,190.0,12.0,0.0,0.0,0.0,0.0,SEA,J.SMITH,J.SMITH_WR,406.6,224.0,4.0,6.500761808024369,22.461688846128958,2,31.0,228.0,0.8597285067873304,7.049773755656108,0.0,0.0,0.0,26.2125,225.0
J.TAYLOR,2023,RB,16.0,195.7,27.0,235.0,105.0,1152.0,16.0,0.0,9.0,0.0,0.0,0.0,IND,J.TAYLOR,J.TAYLOR_RB,180.3,25.5,219.5,18.67798665858095,8.278659262852896,2,31.0,245.0,0.0,0.0,262.0,4.797709923664122,0.0,12.23125,262.0
J.TOLBERT,2023,WR,16.0,117.2,70.0,0.0,512.0,0.0,36.0,5.0,0.0,0.0,0.0,0.0,DAL,J.TOLBERT,J.TOLBERT_WR,107.35,62.5,0.0,20.205128205128208,7.70638710257623,2,31.0,62.5,0.5142857142857142,7.314285714285714,0.0,0.0,0.0,7.325,70.0
J.WADDLE,2023,WR,16.0,101.7,67.0,3.0,558.0,9.0,39.0,1.0,0.0,0.0,0.0,0.0,MIA,J.WADDLE,J.WADDLE_WR,105.30000000000001,57.5,2.5,-6.611570247933886,20.68287334970651,2,31.0,60.0,0.582089552238806,8.328358208955224,0.0,0.0,0.0,6.35625,70.0
J.WARREN,2023,WR,16.0,110.4,44.0,103.0,277.0,487.0,28.0,0.0,1.0,0.0,0.0,0.0,PIT,J.WARREN,J.WARREN_WR,100.65,38.5,86.0,21.45214521452145,7.299517695018053,2,31.0,124.5,0.6363636363636364,6.295454545454546,0.0,0.0,0.0,6.9,147.0
J.WHITTINGTON,2023,WR,16.0,35.4,21.0,2.0,193.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,LA,J.WHITTINGTON,J.WHITTINGTON_WR,36.45,17.0,1.5,-5.600000000000003,24.54670683261871,2,31.0,18.5,0.7142857142857143,9.19047619047619,0.0,0.0,0.0,2.2125,23.0
J.WHYLE,2023,WR,16.0,40.1,24.0,0.0,181.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,TEN,J.WHYLE,J.WHYLE_WR,35.2,24.5,0.0,32.34323432343235,5.079624224033974,2,31.0,24.5,0.9166666666666666,7.541666666666667,0.0,0.0,0.0,2.50625,24.0
J.WILLIAMS,2023,WR,16.0,220.3,72.0,95.0,786.0,407.0,65.0,3.0,3.0,0.0,0.0,0.0,DEN,J.WILLIAMS,J.WILLIAMS_WR,205.05,76.0,80.0,16.069546891464697,9.507688228347645,2,31.0,156.0,0.9027777777777778,10.916666666666666,0.0,0.0,0.0,13.76875,167.0
J.WILSON,2023,WR,16.0,20.9,14.0,13.0,39.0,40.0,7.0,1.0,0.0,0.0,0.0,0.0,MIA,J.WILSON,J.WILSON_WR,17.1,13.5,13.0,57.14285714285713,3.181980515339465,2,31.0,26.5,0.5,2.7857142857142856,0.0,0.0,0.0,1.30625,27.0
J.WRIGHT,2023,WR,16.0,26.1,6.0,54.0,8.0,223.0,3.0,0.0,0.0,0.0,0.0,0.0,MIA,J.WRIGHT,J.WRIGHT_WR,23.9,4.5,51.5,20.276497695852544,7.681750941072034,2,31.0,56.0,0.5,1.3333333333333333,0.0,0.0,0.0,1.63125,60.0
JONATHAN TAYLOR,2024,RB,14.0,228.7,31.0,303.0,136.0,1431.0,18.0,1.0,11.0,0.0,0.0,0.0,IND,JONATHAN TAYLOR,JONATHAN TAYLOR_RB,228.7,31.0,303.0,0.0,0.0,1,14.0,334.0,0.0,0.0,334.0,4.691616766467066,0.0,16.335714285714285,334.0
JOS ALLEN,2024,QB,17.0,408.5,0.0,101.0,0.0,524.0,0.0,0.0,12.0,4306.0,28.0,6.0,BUF,JOS ALLEN,JOS ALLEN_QB,408.5,0.0,101.0,0.0,0.0,1,17.0,101.0,0.0,0.0,0.0,0.0,6.502554575011612,24.029411764705884,101.0
K.ALLEN,2023,QB,16.0,140.8,109.0,0.0,528.0,0.0,58.0,5.0,0.0,0.0,0.0,0.0,CHI,K.ALLEN,K.ALLEN_QB,137.05,105.0,0.0,5.6264066016504115,25.842395829764357,2,31.0,105.0,0.0,0.0,0.0,0.0,0.0,8.8,109.0
K.AUSTIN,2023,WR,16.0,18.2,17.0,0.0,107.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,NO,K.AUSTIN,K.AUSTIN_WR,17.05,14.5,0.0,14.46540880503144,10.48362662541795,2,31.0,14.5,0.4117647058823529,6.294117647058823,0.0,0.0,0.0,1.1375,17.0
K.BOURNE,2023,WR,16.0,57.5,36.0,0.0,281.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0,NE,K.BOURNE,K.BOURNE_WR,55.3,33.5,0.0,8.286252354048962,17.77409318164368,2,31.0,33.5,0.6388888888888888,7.805555555555555,0.0,0.0,0.0,3.59375,36.0
K.BOUTTE,2023,TE,16.0,80.3,56.0,0.0,413.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,NE,K.BOUTTE,K.BOUTTE_TE,79.25,47.0,0.0,2.685421994884903,53.36972610384195,2,31.0,47.0,0.48214285714285715,7.375,0.0,0.0,0.0,5.01875,56.0
K.COLEMAN,2023,WR,16.0,79.3,47.0,0.0,478.0,5.0,25.0,1.0,0.0,0.0,0.0,0.0,BUF,K.COLEMAN,K.COLEMAN_WR,73.65,47.5,0.0,16.617647058823525,9.217418483962698,2,31.0,47.5,0.5319148936170213,10.170212765957446,0.0,0.0,0.0,4.95625,47.0
K.GAINWELL,2023,WR,16.0,43.7,19.0,68.0,125.0,162.0,15.0,0.0,0.0,0.0,0.0,0.0,PHI,K.GAINWELL,K.GAINWELL_WR,39.900000000000006,17.0,59.0,21.052631578947373,7.424621202458749,2,31.0,76.0,0.7894736842105263,6.578947368421052,0.0,0.0,0.0,2.73125,87.0
K.GRANSON,2023,WR,16.0,33.0,27.0,0.0,170.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,IND,K.GRANSON,K.GRANSON_WR,30.3,23.5,0.0,19.56521739130434,7.935309433315702,2,31.0,23.5,0.5925925925925926,6.296296296296297,0.0,0.0,0.0,2.0625,27.0
K.HERBERT,2023,QB,16.0,17.5,8.0,27.0,19.0,96.0,6.0,0.0,0.0,0.0,0.0,0.0,CIN,K.HERBERT,K.HERBERT_QB,18.35,7.5,24.0,-8.854166666666663,15.265187570321359,2,31.0,31.5,0.0,0.0,0.0,0.0,0.0,1.09375,35.0
K.HODGE,2023,WR,16.0,13.7,11.0,0.0,97.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,ATL,K.HODGE,K.HODGE_WR,13.7,11.0,0.0,0.0,0.0,1,16.0,11.0,0.36363636363636365,8.818181818181818,0.0,0.0,0.0,0.85625,11.0
K.HUNT,2023,WR,16.0,127.7,20.0,136.0,125.0,672.0,18.0,0.0,5.0,0.0,0.0,0.0,KC,K.HUNT,K.HUNT_WR,123.30000000000001,24.0,153.5,7.40117746005046,19.815060481886672,2,31.0,177.5,0.9,6.25,0.0,0.0,0.0,7.98125,156.0
K.JUSZCZYK,2023,WR,16.0,41.0,20.0,4.0,139.0,21.0,13.0,2.0,0.0,0.0,0.0,0.0,SF,K.JUSZCZYK,K.JUSZCZYK_WR,42.85,20.0,3.5,-8.27740492170023,16.378121931807318,2,31.0,23.5,0.65,6.95,0.0,0.0,0.0,2.5625,24.0
K.MCINTOSH,2023,WR,16.0,19.0,3.0,22.0,16.0,154.0,2.0,0.0,0.0,0.0,0.0,0.0,SEA,K.MCINTOSH,K.MCINTOSH_WR,17.8,2.5,19.5,14.457831325301196,10.48875058760046,2,31.0,22.0,0.6666666666666666,5.333333333333333,0.0,0.0,0.0,1.1875,25.0
K.MILLER,2023,WR,16.0,20.2,5.0,26.0,26.0,136.0,4.0,0.0,0.0,0.0,0.0,0.0,NO,K.MILLER,K.MILLER_WR,19.65,4.5,26.0,5.75916230366491,25.26299681875579,2,31.0,30.5,0.8,5.2,0.0,0.0,0.0,1.2625,31.0
K.MURRAY,2023,WR,16.0,56.7,4.0,49.0,8.0,419.0,2.0,0.0,2.0,0.0,0.0,0.0,ARI,K.MURRAY,K.MURRAY_WR,53.5,4.0,44.0,12.723658051689874,11.82194149796258,2,31.0,48.0,0.5,2.0,0.0,0.0,0.0,3.54375,53.0
K.PITTS,2023,WR,16.0,104.6,71.0,0.0,446.0,0.0,42.0,3.0,0.0,0.0,0.0,0.0,ATL,K.PITTS,K.PITTS_WR,95.65,61.0,0.0,20.645905420991916,7.556956829105397,2,31.0,61.0,0.5915492957746479,6.28169014084507,0.0,0.0,0.0,6.5375,71.0
K.RAYMOND,2023,WR,16.0,39.3,17.0,1.0,183.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,DET,K.RAYMOND,K.RAYMOND_WR,37.65,18.0,1.0,9.166666666666659,16.13489109798396,2,31.0,19.0,0.8823529411764706,10.764705882352942,0.0,0.0,0.0,2.45625,18.0
K.SHAKIR,2023,WR,16.0,155.0,91.0,1.0,728.0,2.0,76.0,1.0,0.0,0.0,0.0,0.0,BUF,K.SHAKIR,K.SHAKIR_WR,138.7,93.5,1.0,26.63398692810457,6.016914757703935,2,31.0,94.5,0.8351648351648352,8.0,0.0,0.0,0.0,9.6875,92.0
K.TURPIN,2023,WR,16.0,70.7,35.0,8.0,343.0,64.0,24.0,1.0,0.0,0.0,0.0,0.0,DAL,K.TURPIN,K.TURPIN_WR,68.45,34.5,9.5,6.797583081570997,21.511759632097412,2,31.0,44.0,0.6857142857142857,9.8,0.0,0.0,0.0,4.41875,43.0
K.VIDAL,2023,WR,16.0,20.9,6.0,37.0,40.0,119.0,5.0,0.0,0.0,0.0,0.0,0.0,LAC,K.VIDAL,K.VIDAL_WR,19.85,6.5,33.0,11.170212765957436,13.367685339574269,2,31.0,39.5,0.8333333333333334,6.666666666666667,0.0,0.0,0.0,1.30625,43.0
K.WALKER,2023,WR,16.0,139.5,39.0,91.0,267.0,458.0,31.0,0.0,6.0,0.0,0.0,0.0,SEA,K.WALKER,K.WALKER_WR,129.1,34.5,96.0,17.523167649536646,8.777642831844547,2,31.0,130.5,0.7948717948717948,6.846153846153846,0.0,0.0,0.0,8.71875,130.0
K.WILLIAMS,2023,WR,16.0,222.8,40.0,305.0,192.0,986.0,33.0,2.0,10.0,0.0,0.0,0.0,LA,K.WILLIAMS,K.WILLIAMS_WR,218.8,36.5,266.0,3.7243947858472994,38.67874093090415,2,31.0,302.5,0.825,4.8,0.0,0.0,0.0,13.925,345.0
L.FARRELL,2023,WR,16.0,12.9,14.0,0.0,59.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,JAX,L.FARRELL,L.FARRELL_WR,11.850000000000001,12.5,0.0,19.44444444444444,7.980205101962468,2,31.0,12.5,0.5,4.214285714285714,0.0,0.0,0.0,0.80625,14.0
L.HUMPHREY,2023,WR,16.0,39.0,35.0,0.0,170.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,DEN,L.HUMPHREY,L.HUMPHREY_WR,40.6,34.0,0.0,-7.582938388625599,17.942834572608625,2,31.0,34.0,0.6285714285714286,4.857142857142857,0.0,0.0,0.0,2.4375,35.0
L.JACKSON,2023,QB,16.0,79.3,0.0,101.0,0.0,673.0,0.0,0.0,2.0,0.0,0.0,0.0,BAL,L.JACKSON,L.JACKSON_QB,89.0,0.0,98.0,-19.655521783181364,6.487886961402341,2,31.0,98.0,0.0,0.0,0.0,0.0,0.0,4.95625,101.0
L.KRULL,2023,WR,16.0,21.7,18.0,0.0,87.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,DEN,L.KRULL,L.KRULL_WR,21.75,15.0,0.0,-0.45871559633028175,307.5914498161438,2,31.0,15.0,0.7222222222222222,4.833333333333333,0.0,0.0,0.0,1.35625,18.0
L.MCCAFFREY,2023,WR,16.0,26.0,13.0,0.0,130.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,WAS,L.MCCAFFREY,L.MCCAFFREY_WR,23.7,14.5,0.0,21.495327102803746,7.286274223530944,2,31.0,14.5,1.0,10.0,0.0,0.0,0.0,1.625,13.0
L.MCCONKEY,2023,WR,16.0,207.1,114.0,0.0,941.0,0.0,77.0,6.0,0.0,0.0,0.0,0.0,LAC,L.MCCONKEY,L.MCCONKEY_WR,177.64999999999998,95.5,0.0,39.74358974358975,4.265450583286592,2,31.0,95.5,0.6754385964912281,8.25438596491228,0.0,0.0,0.0,12.94375,114.0
L.SCHOONMAKER,2023,WR,16.0,38.7,22.0,0.0,157.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,DAL,L.SCHOONMAKER,L.SCHOONMAKER_WR,34.150000000000006,21.5,0.0,30.743243243243246,5.307186060993538,2,31.0,21.5,1.0454545454545454,7.136363636363637,0.0,0.0,0.0,2.41875,22.0
LAMAR JACKSON,2024,QB,17.0,433.7,0.0,148.0,0.0,915.0,0.0,0.0,4.0,3955.0,41.0,4.0,BAL,LAMAR JACKSON,LAMAR JACKSON_QB,433.7,0.0,148.0,0.0,0.0,1,17.0,148.0,0.0,0.0,0.0,0.0,10.366624525916562,25.511764705882353,148.0
M.ALIE,2023,WR,16.0,18.7,14.0,0.0,87.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,IND,M.ALIE,M.ALIE_WR,17.15,13.0,0.0,19.871794871794872,7.823794385386639,2,31.0,13.0,0.7142857142857143,6.214285714285714,0.0,0.0,0.0,1.16875,14.0
M.ANDREWS,2023,TE,16.0,146.2,56.0,7.0,513.0,9.0,52.0,7.0,0.0,0.0,0.0,0.0,BAL,M.ANDREWS,M.ANDREWS_TE,134.25,52.0,6.0,19.542109566639404,7.943856516677325,2,31.0,58.0,0.9285714285714286,9.160714285714286,0.0,0.0,0.0,9.1375,63.0
M.BROWN,2023,WR,16.0,22.9,25.0,0.0,129.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,KC,M.BROWN,M.BROWN_WR,18.549999999999997,19.0,0.0,61.267605633802816,3.0153634002322884,2,31.0,19.0,0.4,5.16,0.0,0.0,0.0,1.43125,25.0
M.CARTER,2023,TE,16.0,26.9,8.0,28.0,62.0,127.0,8.0,0.0,0.0,0.0,0.0,0.0,ARI,M.CARTER,M.CARTER_TE,24.15,7.5,22.5,25.700934579439256,6.2096831875109535,2,31.0,30.0,1.0,7.75,0.0,0.0,0.0,1.68125,36.0
M.EVANS,2023,WR,16.0,174.0,111.0,0.0,680.0,0.0,64.0,7.0,0.0,0.0,0.0,0.0,TB,M.EVANS,M.EVANS_WR,171.6,95.0,0.0,2.8368794326241202,50.55813485483803,2,31.0,95.0,0.5765765765765766,6.126126126126126,0.0,0.0,0.0,10.875,111.0
M.GESICKI,2023,WR,16.0,96.5,82.0,0.0,545.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,CIN,M.GESICKI,M.GESICKI_WR,91.15,69.5,0.0,12.470862470862475,12.04724917853342,2,31.0,69.5,0.43902439024390244,6.646341463414634,0.0,0.0,0.0,6.03125,82.0
M.HARDMAN,2023,WR,16.0,22.3,11.0,2.0,64.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0,KC,M.HARDMAN,M.HARDMAN_WR,17.7,10.5,2.0,70.2290076335878,2.7208239189134544,2,31.0,12.5,1.0,5.818181818181818,0.0,0.0,0.0,1.39375,13.0
M.HARRISON,2023,WR,16.0,157.9,103.0,0.0,769.0,0.0,45.0,6.0,0.0,0.0,0.0,0.0,ARI,M.HARRISON,M.HARRISON_WR,140.0,84.5,0.0,29.32022932022933,5.5304440986657335,2,31.0,84.5,0.4368932038834951,7.466019417475728,0.0,0.0,0.0,9.86875,103.0
M.HEATH,2023,WR,16.0,21.8,12.0,0.0,98.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,GB,M.HEATH,M.HEATH_WR,23.25,12.0,0.0,-11.740890688259103,11.338091491439474,2,31.0,12.0,0.5,8.166666666666666,0.0,0.0,0.0,1.3625,12.0
M.HOLLINS,2023,WR,16.0,89.9,45.0,0.0,399.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,BUF,M.HOLLINS,M.HOLLINS_WR,84.9,43.0,0.0,12.515644555694616,12.006673144547577,2,31.0,43.0,0.5777777777777777,8.866666666666667,0.0,0.0,0.0,5.61875,45.0
M.JONES,2023,WR,16.0,18.2,2.0,11.0,41.0,61.0,2.0,0.0,1.0,0.0,0.0,0.0,JAX,M.JONES,M.JONES_WR,18.2,2.0,11.0,0.0,0.0,1,16.0,13.0,1.0,20.5,0.0,0.0,0.0,1.1375,13.0
M.MAYER,2023,WR,16.0,25.2,19.0,0.0,82.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,LV,M.MAYER,M.MAYER_WR,25.7,20.0,0.0,-3.816793893129771,36.34528855298854,2,31.0,20.0,0.8947368421052632,4.315789473684211,0.0,0.0,0.0,1.575,19.0
M.MIMS,2023,WR,16.0,92.8,46.0,10.0,368.0,30.0,29.0,4.0,0.0,0.0,0.0,0.0,DEN,M.MIMS,M.MIMS_WR,85.65,46.5,9.5,18.216560509554135,8.470446966241653,2,31.0,56.0,0.6304347826086957,8.0,0.0,0.0,0.0,5.8,56.0
M.NABERS,2023,WR,16.0,206.6,141.0,3.0,945.0,1.0,82.0,5.0,0.0,0.0,0.0,0.0,NYG,M.NABERS,M.NABERS_WR,206.55,128.5,3.0,0.04842615012106262,2921.0581130817936,2,31.0,131.5,0.5815602836879432,6.702127659574468,0.0,0.0,0.0,12.9125,144.0
M.PEART,2023,WR,16.0,19.4,0.0,30.0,0.0,74.0,0.0,0.0,2.0,0.0,0.0,0.0,DEN,M.PEART,M.PEART_WR,16.299999999999997,0.0,26.0,46.96969696969697,3.7180130752712013,2,31.0,26.0,0.0,0.0,0.0,0.0,0.0,1.2125,30.0
M.PITTMAN,2023,WR,16.0,144.9,87.0,0.0,729.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,IND,M.PITTMAN,M.PITTMAN_WR,131.15,89.0,0.0,23.42419080068143,6.744513043826597,2,31.0,89.0,0.6896551724137931,8.379310344827585,0.0,0.0,0.0,9.05625,87.0
M.RUDOLPH,2023,WR,16.0,11.7,5.0,13.0,30.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,TEN,M.RUDOLPH,M.RUDOLPH_WR,10.1,4.5,13.0,37.647058823529406,4.463611556240082,2,31.0,17.5,0.2,6.0,0.0,0.0,0.0,0.73125,18.0
M.SANDERS,2023,WR,16.0,51.2,20.0,31.0,105.0,137.0,15.0,1.0,1.0,0.0,0.0,0.0,CAR,M.SANDERS,M.SANDERS_WR,50.25,20.5,29.0,3.8539553752535616,37.402227110130426,2,31.0,49.5,0.75,5.25,0.0,0.0,0.0,3.2,51.0
M.TIPTON,2023,WR,16.0,17.5,22.0,0.0,75.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,NO,M.TIPTON,M.TIPTON_WR,17.55,22.0,0.0,-0.5681818181818262,248.19448019647464,2,31.0,22.0,0.45454545454545453,3.409090909090909,0.0,0.0,0.0,1.09375,22.0
M.VALDES,2023,WR,16.0,64.5,36.0,0.0,333.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,NO,M.VALDES,M.VALDES_WR,57.6,34.0,0.0,27.2189349112426,5.90280443425292,2,31.0,34.0,0.3611111111111111,9.25,0.0,0.0,0.0,4.03125,36.0
M.WASHINGTON,2023,WR,16.0,38.5,28.0,5.0,204.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,MIA,M.WASHINGTON,M.WASHINGTON_WR,35.35,23.0,4.0,19.565217391304337,7.9353094333157035,2,31.0,27.0,0.5357142857142857,7.285714285714286,0.0,0.0,0.0,2.40625,33.0
M.WILLIAMS,2023,WR,16.0,39.1,23.0,0.0,291.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,NO,M.WILLIAMS,M.WILLIAMS_WR,34.45,27.0,0.0,31.20805369127517,5.238672819758401,2,31.0,27.0,0.43478260869565216,12.652173913043478,0.0,0.0,0.0,2.44375,23.0
M.WILLIS,2023,WR,16.0,12.4,0.0,14.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,M.WILLIS,M.WILLIS_WR,10.95,0.0,13.0,30.526315789473692,5.3398753475811676,2,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.775,14.0
M.WOODS,2023,WR,16.0,13.5,15.0,0.0,65.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,CLE,M.WOODS,M.WOODS_WR,12.85,14.5,0.0,10.655737704918039,13.978957135764816,2,31.0,14.5,0.4666666666666667,4.333333333333333,0.0,0.0,0.0,0.84375,15.0
N.ADKINS,2023,WR,16.0,23.1,12.0,0.0,71.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,DEN,N.ADKINS,N.ADKINS_WR,22.05,10.0,0.0,10.000000000000005,14.849242404917488,2,31.0,10.0,0.8333333333333334,5.916666666666667,0.0,0.0,0.0,1.44375,12.0
