name,position,team,season,games,fantasy_points_ppr,targets,carries,receiving_yards,rushing_yards,receptions,receiving_tds,rushing_tds,passing_yards,passing_tds,interceptions,clean_name,player_key,avg_fantasy_points_3yr,avg_targets_3yr,avg_carries_3yr,performance_trend_pct,consistency_score,seasons_played,total_games,avg_opportunity,catch_rate,yards_per_target,total_touches,yards_per_touch,passing_efficiency,points_per_game,opportunity_share
K.MURRAY,WR,ARI,2023,16.0,56.7,4.0,49.0,8.0,419.0,2.0,0.0,2.0,0.0,0.0,0.0,K.MURRAY,K.MURRAY_WR,53.5,4.0,44.0,12.723658051689874,11.82194149796258,2,31.0,48.0,0.5,2.0,0.0,0.0,0.0,3.54375,53.0
T.SPEARS,WR,TEN,2023,16.0,67.3,27.0,46.0,202.0,221.0,25.0,0.0,0.0,0.0,0.0,0.0,T.SPEARS,T.SPEARS_WR,61.2,27.5,40.5,22.141560798548085,7.09425164075684,2,31.0,68.0,0.9259259259259259,7.481481481481482,0.0,0.0,0.0,4.20625,73.0
P.WASHINGTON,WR,JAX,2023,16.0,50.6,35.0,0.0,206.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,P.WASHINGTON,P.WASHINGTON_WR,47.7,34.5,0.0,12.94642857142858,11.630687400895965,2,31.0,34.5,0.5142857142857142,5.885714285714286,0.0,0.0,0.0,3.1625,35.0
N.BROWN,WR,WAS,2023,16.0,63.8,47.0,0.0,328.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,N.BROWN,N.BROWN_WR,58.0,44.5,0.0,22.22222222222221,7.071067811865478,2,31.0,44.5,0.6595744680851063,6.9787234042553195,0.0,0.0,0.0,3.9875,47.0
R.MOSTERT,TE,MIA,2023,16.0,59.5,19.0,78.0,123.0,292.0,12.0,0.0,1.0,0.0,0.0,0.0,R.MOSTERT,R.MOSTERT_TE,57.15,17.0,67.0,8.57664233576643,17.196235125451558,2,31.0,84.0,0.631578947368421,6.473684210526316,0.0,0.0,0.0,3.71875,97.0
C.SAMUEL,WR,BUF,2023,16.0,63.0,43.0,3.0,259.0,11.0,24.0,2.0,0.0,0.0,0.0,0.0,C.SAMUEL,C.SAMUEL_WR,49.9,37.5,3.0,71.19565217391306,2.6934830825350167,2,31.0,40.5,0.5581395348837209,6.023255813953488,0.0,0.0,0.0,3.9375,46.0
Z.MOSS,WR,CIN,2023,16.0,60.5,18.0,46.0,140.0,215.0,19.0,0.0,1.0,0.0,0.0,0.0,Z.MOSS,Z.MOSS_WR,52.65,20.5,38.0,35.04464285714287,4.742569685283021,2,31.0,58.5,1.0555555555555556,7.777777777777778,0.0,0.0,0.0,3.78125,64.0
S.PERINE,WR,KC,2023,16.0,58.1,29.0,13.0,266.0,85.0,23.0,0.0,0.0,0.0,0.0,0.0,S.PERINE,S.PERINE_WR,49.5,24.0,14.0,42.05378973105135,4.0699750777597785,2,31.0,38.0,0.7931034482758621,9.172413793103448,0.0,0.0,0.0,3.63125,42.0
M.VALDES,WR,NO,2023,16.0,64.5,36.0,0.0,333.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,M.VALDES,M.VALDES_WR,57.6,34.0,0.0,27.2189349112426,5.90280443425292,2,31.0,34.0,0.3611111111111111,9.25,0.0,0.0,0.0,4.03125,36.0
B.YOUNG,WR,CAR,2023,16.0,58.0,5.0,32.0,34.0,216.0,3.0,1.0,4.0,0.0,0.0,0.0,B.YOUNG,B.YOUNG_WR,54.2,4.0,29.0,15.07936507936508,10.08557566850286,2,31.0,33.0,0.6,6.8,0.0,0.0,0.0,3.625,37.0
M.SANDERS,WR,CAR,2023,16.0,51.2,20.0,31.0,105.0,137.0,15.0,1.0,1.0,0.0,0.0,0.0,M.SANDERS,M.SANDERS_WR,50.25,20.5,29.0,3.8539553752535616,37.402227110130426,2,31.0,49.5,0.75,5.25,0.0,0.0,0.0,3.2,51.0
C.PARKINSON,WR,LA,2023,16.0,65.2,41.0,0.0,242.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,C.PARKINSON,C.PARKINSON_WR,52.0,41.0,0.0,68.04123711340209,2.7855721683106416,2,31.0,41.0,0.8536585365853658,5.902439024390244,0.0,0.0,0.0,4.075,41.0
A.BARNER,WR,SEA,2023,16.0,49.5,28.0,0.0,195.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,A.BARNER,A.BARNER_WR,48.25,19.5,0.0,5.319148936170213,27.294321753800734,2,31.0,19.5,0.6428571428571429,6.964285714285714,0.0,0.0,0.0,3.09375,28.0
B.COOKS,RB,DAL,2023,16.0,57.3,43.0,2.0,176.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,B.COOKS,B.COOKS_RB,49.15,35.5,1.5,39.756097560975604,4.264331079180224,2,31.0,37.0,0.0,0.0,45.0,4.066666666666666,0.0,3.58125,45.0
S.SHEPARD,WR,TB,2023,16.0,43.9,41.0,5.0,228.0,61.0,15.0,0.0,0.0,0.0,0.0,0.0,S.SHEPARD,S.SHEPARD_WR,41.9,38.5,4.5,10.025062656641605,14.81388706585817,2,31.0,43.0,0.36585365853658536,5.560975609756097,0.0,0.0,0.0,2.74375,46.0
T.BOYD,WR,TEN,2023,16.0,60.8,44.0,0.0,306.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,T.BOYD,T.BOYD_WR,55.15,44.0,0.0,22.828282828282823,6.9021130942368325,2,31.0,44.0,0.6818181818181818,6.954545454545454,0.0,0.0,0.0,3.8,44.0
C.KIRK,WR,JAX,2023,16.0,51.9,39.0,0.0,259.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,C.KIRK,C.KIRK_WR,51.599999999999994,35.0,0.0,1.1695906432748566,121.62236636408588,2,31.0,35.0,0.5128205128205128,6.641025641025641,0.0,0.0,0.0,3.24375,39.0
K.BOURNE,WR,NE,2023,16.0,57.5,36.0,0.0,281.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0,K.BOURNE,K.BOURNE_WR,55.3,33.5,0.0,8.286252354048962,17.77409318164368,2,31.0,33.5,0.6388888888888888,7.805555555555555,0.0,0.0,0.0,3.59375,36.0
T.FRANKLIN,WR,DEN,2023,16.0,57.0,39.0,1.0,264.0,6.0,18.0,2.0,0.0,0.0,0.0,0.0,T.FRANKLIN,T.FRANKLIN_WR,50.45,35.0,1.0,29.84054669703873,5.4463415436429505,2,31.0,36.0,0.46153846153846156,6.769230769230769,0.0,0.0,0.0,3.5625,40.0
V.JEFFERSON,WR,PIT,2023,16.0,58.2,35.0,0.0,242.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,V.JEFFERSON,V.JEFFERSON_WR,54.95,32.5,0.0,12.572533849129593,11.95554388498486,2,31.0,32.5,0.6285714285714286,6.914285714285715,0.0,0.0,0.0,3.6375,35.0
R.SHAHEED,WR,NO,2023,16.0,57.8,33.0,5.0,280.0,28.0,15.0,2.0,0.0,0.0,0.0,0.0,R.SHAHEED,R.SHAHEED_WR,48.15,30.0,4.5,50.12987012987013,3.5282063745214787,2,31.0,34.5,0.45454545454545453,8.484848484848484,0.0,0.0,0.0,3.6125,38.0
P.MAHOMES,QB,KC,2023,16.0,58.9,3.0,54.0,12.0,387.0,1.0,0.0,3.0,0.0,0.0,0.0,P.MAHOMES,P.MAHOMES_QB,51.75,3.0,41.0,32.06278026905829,5.117870758937601,2,31.0,44.0,0.0,0.0,0.0,0.0,0.0,3.68125,57.0
J.SANDERS,WR,CAR,2023,16.0,36.2,35.0,0.0,202.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,J.SANDERS,J.SANDERS_WR,39.1,29.0,0.0,-13.809523809523801,9.533750049791042,2,31.0,29.0,0.45714285714285713,5.771428571428571,0.0,0.0,0.0,2.2625,35.0
C.TILLMAN,WR,CLE,2023,16.0,53.8,33.0,0.0,268.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,C.TILLMAN,C.TILLMAN_WR,47.55,32.5,0.0,30.26634382566586,5.379668391267253,2,31.0,32.5,0.6363636363636364,8.121212121212121,0.0,0.0,0.0,3.3625,33.0
B.PURDY,WR,SF,2023,16.0,57.6,1.0,51.0,25.0,241.0,1.0,0.0,5.0,0.0,0.0,0.0,B.PURDY,B.PURDY_WR,49.400000000000006,1.0,48.5,39.80582524271844,4.2598871939774945,2,31.0,49.5,1.0,25.0,0.0,0.0,0.0,3.6,52.0
K.GAINWELL,WR,PHI,2023,16.0,43.7,19.0,68.0,125.0,162.0,15.0,0.0,0.0,0.0,0.0,0.0,K.GAINWELL,K.GAINWELL_WR,39.900000000000006,17.0,59.0,21.052631578947373,7.424621202458749,2,31.0,76.0,0.7894736842105263,6.578947368421052,0.0,0.0,0.0,2.73125,87.0
B.MAYFIELD,WR,TB,2023,16.0,39.4,0.0,47.0,1.0,273.0,0.0,0.0,2.0,0.0,0.0,0.0,B.MAYFIELD,B.MAYFIELD_WR,40.05,0.0,45.0,-3.1941031941032048,43.568656286955594,2,31.0,45.0,0.0,1.0,0.0,0.0,0.0,2.4625,47.0
K.JUSZCZYK,WR,SF,2023,16.0,41.0,20.0,4.0,139.0,21.0,13.0,2.0,0.0,0.0,0.0,0.0,K.JUSZCZYK,K.JUSZCZYK_WR,42.85,20.0,3.5,-8.27740492170023,16.378121931807318,2,31.0,23.5,0.65,6.95,0.0,0.0,0.0,2.5625,24.0
J.METCHIE,WR,HOU,2023,16.0,42.7,33.0,0.0,217.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,J.METCHIE,J.METCHIE_WR,41.2,34.0,0.0,7.556675062972292,19.42186625659051,2,31.0,34.0,0.6363636363636364,6.575757575757576,0.0,0.0,0.0,2.66875,33.0
R.RICE,WR,KC,2023,16.0,48.8,23.0,0.0,248.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,R.RICE,R.RICE_WR,45.65,21.5,0.0,14.8235294117647,10.247436368624097,2,31.0,21.5,0.782608695652174,10.782608695652174,0.0,0.0,0.0,3.05,23.0
J.OLIVER,WR,MIN,2023,16.0,42.2,23.0,0.0,182.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,J.OLIVER,J.OLIVER_WR,37.6,22.5,0.0,27.878787878787886,5.779829341872648,2,31.0,22.5,0.782608695652174,7.913043478260869,0.0,0.0,0.0,2.6375,23.0
J.GOFF,WR,DET,2023,16.0,39.2,13.0,16.0,83.0,39.0,9.0,3.0,0.0,0.0,0.0,0.0,J.GOFF,J.GOFF_WR,37.7,11.5,12.5,8.287292817679557,17.771950433821896,2,31.0,24.0,0.6923076923076923,6.384615384615385,0.0,0.0,0.0,2.45,29.0
J.MCNICHOLS,WR,WAS,2023,16.0,42.8,8.0,51.0,21.0,167.0,6.0,0.0,3.0,0.0,0.0,0.0,J.MCNICHOLS,J.MCNICHOLS_WR,41.849999999999994,8.5,38.0,4.645476772616133,31.149914518586353,2,31.0,46.5,0.75,2.625,0.0,0.0,0.0,2.675,59.0
B.AIYUK,WR,SF,2023,16.0,49.2,30.0,0.0,322.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,B.AIYUK,B.AIYUK_WR,47.8,31.0,0.0,6.034482758620699,24.1426458147978,2,31.0,31.0,0.5666666666666667,10.733333333333333,0.0,0.0,0.0,3.075,30.0
I.PACHECO,WR,KC,2023,16.0,43.1,15.0,61.0,101.0,230.0,10.0,0.0,0.0,0.0,0.0,0.0,I.PACHECO,I.PACHECO_WR,42.1,13.0,61.0,4.8661800486618,29.76919548795365,2,31.0,74.0,0.6666666666666666,6.733333333333333,0.0,0.0,0.0,2.69375,76.0
G.CALCATERRA,TE,PHI,2023,16.0,42.1,28.0,0.0,221.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,G.CALCATERRA,G.CALCATERRA_TE,39.45,27.0,0.0,14.402173913043493,10.526551893512934,2,31.0,27.0,0.7142857142857143,7.892857142857143,0.0,0.0,0.0,2.63125,28.0
L.HUMPHREY,WR,DEN,2023,16.0,39.0,35.0,0.0,170.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,L.HUMPHREY,L.HUMPHREY_WR,40.6,34.0,0.0,-7.582938388625599,17.942834572608625,2,31.0,34.0,0.6285714285714286,4.857142857142857,0.0,0.0,0.0,2.4375,35.0
S.TUCKER,WR,TB,2023,16.0,39.8,7.0,33.0,81.0,247.0,7.0,0.0,0.0,0.0,0.0,0.0,S.TUCKER,S.TUCKER_WR,35.2,8.0,33.0,30.065359477124165,5.410904064731845,2,31.0,41.0,1.0,11.571428571428571,0.0,0.0,0.0,2.4875,40.0
D.MAYE,WR,NE,2023,16.0,42.7,3.0,42.0,0.0,357.0,1.0,0.0,1.0,0.0,0.0,0.0,D.MAYE,D.MAYE_WR,40.6,3.0,33.0,10.909090909090917,13.670731102939909,2,31.0,36.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.66875,45.0
M.WILLIAMS,WR,NO,2023,16.0,39.1,23.0,0.0,291.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,M.WILLIAMS,M.WILLIAMS_WR,34.45,27.0,0.0,31.20805369127517,5.238672819758401,2,31.0,27.0,0.43478260869565216,12.652173913043478,0.0,0.0,0.0,2.44375,23.0
G.EDWARDS,WR,LAC,2023,16.0,38.6,3.0,78.0,4.0,302.0,2.0,0.0,1.0,0.0,0.0,0.0,G.EDWARDS,G.EDWARDS_WR,37.75,3.0,79.0,4.607046070460712,31.40385998799073,2,31.0,82.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,2.4125,81.0
E.ELLIOTT,WR,DAL,2023,16.0,43.5,13.0,66.0,55.0,170.0,9.0,0.0,2.0,0.0,0.0,0.0,E.ELLIOTT,E.ELLIOTT_WR,38.6,12.5,62.5,29.080118694362007,5.570269745673621,2,31.0,75.0,0.6923076923076923,4.230769230769231,0.0,0.0,0.0,2.71875,79.0
J.FIELDS,WR,PIT,2023,16.0,40.0,0.0,44.0,0.0,220.0,0.0,0.0,3.0,0.0,0.0,0.0,J.FIELDS,J.FIELDS_WR,32.75,0.0,38.0,56.86274509803921,3.194172011566818,2,31.0,38.0,0.0,0.0,0.0,0.0,0.0,2.5,44.0
N.AGHOLOR,WR,BAL,2023,16.0,44.2,25.0,0.0,262.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,N.AGHOLOR,N.AGHOLOR_WR,39.95,22.5,0.0,23.809523809523807,6.646803743153548,2,31.0,22.5,0.48,10.48,0.0,0.0,0.0,2.7625,25.0
J.WHITTINGTON,WR,LA,2023,16.0,35.4,21.0,2.0,193.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,J.WHITTINGTON,J.WHITTINGTON_WR,36.45,17.0,1.5,-5.600000000000003,24.54670683261871,2,31.0,18.5,0.7142857142857143,9.19047619047619,0.0,0.0,0.0,2.2125,23.0
J.WHYLE,WR,TEN,2023,16.0,40.1,24.0,0.0,181.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,J.WHYLE,J.WHYLE_WR,35.2,24.5,0.0,32.34323432343235,5.079624224033974,2,31.0,24.5,0.9166666666666666,7.541666666666667,0.0,0.0,0.0,2.50625,24.0
M.WASHINGTON,WR,MIA,2023,16.0,38.5,28.0,5.0,204.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,M.WASHINGTON,M.WASHINGTON_WR,35.35,23.0,4.0,19.565217391304337,7.9353094333157035,2,31.0,27.0,0.5357142857142857,7.285714285714286,0.0,0.0,0.0,2.40625,33.0
D.OGUNBOWALE,WR,HOU,2023,16.0,41.1,21.0,28.0,182.0,69.0,16.0,0.0,0.0,0.0,0.0,0.0,D.OGUNBOWALE,D.OGUNBOWALE_WR,38.45,21.0,23.5,14.80446927374303,10.259719145895371,2,31.0,44.5,0.7619047619047619,8.666666666666666,0.0,0.0,0.0,2.56875,49.0
C.WILLIAMS,WR,CHI,2023,16.0,38.7,3.0,61.0,0.0,377.0,1.0,0.0,0.0,0.0,0.0,0.0,C.WILLIAMS,C.WILLIAMS_WR,35.6,3.0,58.0,19.076923076923087,8.12032303556164,2,31.0,61.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.41875,64.0
A.MITCHELL,WR,IND,2023,16.0,45.5,46.0,2.0,274.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,A.MITCHELL,A.MITCHELL_WR,37.8,37.0,1.5,51.16279069767441,3.4712514712794147,2,31.0,38.5,0.3695652173913043,5.956521739130435,0.0,0.0,0.0,2.84375,48.0
K.RAYMOND,WR,DET,2023,16.0,39.3,17.0,1.0,183.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,K.RAYMOND,K.RAYMOND_WR,37.65,18.0,1.0,9.166666666666659,16.13489109798396,2,31.0,19.0,0.8823529411764706,10.764705882352942,0.0,0.0,0.0,2.45625,18.0
L.SCHOONMAKER,WR,DAL,2023,16.0,38.7,22.0,0.0,157.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,L.SCHOONMAKER,L.SCHOONMAKER_WR,34.150000000000006,21.5,0.0,30.743243243243246,5.307186060993538,2,31.0,21.5,1.0454545454545454,7.136363636363637,0.0,0.0,0.0,2.41875,22.0
G.DAVIS,WR,JAX,2023,16.0,39.4,41.0,0.0,204.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,G.DAVIS,G.DAVIS_WR,35.75,37.0,0.0,22.741433021806845,6.9257718979230365,2,31.0,37.0,0.3170731707317073,4.975609756097561,0.0,0.0,0.0,2.4625,41.0
D.KRAMER,WR,CHI,2023,16.0,30.7,0.0,7.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,D.KRAMER,D.KRAMER_WR,36.65,0.0,5.5,-27.934272300469488,4.355540089157473,2,31.0,5.5,0.0,0.0,0.0,0.0,0.0,1.91875,7.0
D.KNOX,WR,BUF,2023,16.0,39.2,23.0,0.0,182.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,D.KNOX,D.KNOX_WR,35.5,23.5,0.0,23.27044025157233,6.78440290057363,2,31.0,23.5,0.9130434782608695,7.913043478260869,0.0,0.0,0.0,2.45,23.0
E.DEMERCADO,WR,ARI,2023,16.0,28.4,13.0,18.0,71.0,113.0,10.0,0.0,0.0,0.0,0.0,0.0,E.DEMERCADO,E.DEMERCADO_WR,30.849999999999998,12.5,17.5,-14.714714714714711,8.903773142695917,2,31.0,30.0,0.7692307692307693,5.461538461538462,0.0,0.0,0.0,1.775,31.0
C.WILSON,WR,NO,2023,16.0,36.7,26.0,0.0,197.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,C.WILSON,C.WILSON_WR,34.900000000000006,18.5,0.0,10.876132930513599,13.710014813005836,2,31.0,18.5,0.6538461538461539,7.576923076923077,0.0,0.0,0.0,2.29375,26.0
J.MUNDT,WR,MIN,2023,16.0,36.6,25.0,0.0,156.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,J.MUNDT,J.MUNDT_WR,29.75,23.5,0.0,59.82532751091705,3.071011202963472,2,31.0,23.5,0.6,6.24,0.0,0.0,0.0,2.2875,25.0
T.HIGBEE,WR,LA,2023,16.0,38.9,21.0,0.0,129.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,T.HIGBEE,T.HIGBEE_WR,37.2,20.0,0.0,9.57746478873239,15.473160153023285,2,31.0,20.0,0.6666666666666666,6.142857142857143,0.0,0.0,0.0,2.43125,21.0
T.SERMON,WR,IND,2023,16.0,39.2,14.0,44.0,71.0,141.0,12.0,0.0,1.0,0.0,0.0,0.0,T.SERMON,T.SERMON_WR,36.55,13.0,43.5,15.634218289085558,9.752736925421996,2,31.0,56.5,0.8571428571428571,5.071428571428571,0.0,0.0,0.0,2.45,58.0
N.CHUBB,RB,CLE,2023,16.0,32.3,7.0,67.0,22.0,271.0,3.0,0.0,0.0,0.0,0.0,0.0,N.CHUBB,N.CHUBB_RB,32.349999999999994,7.0,70.0,-0.3086419753086464,457.4980874276896,2,31.0,77.0,0.0,0.0,74.0,3.9594594594594597,0.0,2.01875,74.0
R.JOHNSON,WR,CHI,2023,16.0,31.4,19.0,27.0,92.0,102.0,12.0,0.0,0.0,0.0,0.0,0.0,R.JOHNSON,R.JOHNSON_WR,30.75,18.5,28.0,4.3189368770764025,33.45159003305598,2,31.0,46.5,0.631578947368421,4.842105263157895,0.0,0.0,0.0,1.9625,46.0
D.DAVIS,WR,LAC,2023,16.0,37.1,17.0,8.0,80.0,31.0,14.0,2.0,0.0,0.0,0.0,0.0,D.DAVIS,D.DAVIS_WR,32.3,16.0,8.5,34.909090909090914,4.758239381734475,2,31.0,24.5,0.8235294117647058,4.705882352941177,0.0,0.0,0.0,2.31875,25.0
E.HIGGINS,WR,ARI,2023,16.0,34.6,23.0,0.0,146.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,E.HIGGINS,E.HIGGINS_WR,32.35,17.0,0.0,14.950166112956808,10.166624165059917,2,31.0,17.0,0.6086956521739131,6.3478260869565215,0.0,0.0,0.0,2.1625,23.0
T.TREMBLE,WR,CAR,2023,16.0,32.8,24.0,0.0,178.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,T.TREMBLE,T.TREMBLE_WR,28.299999999999997,21.0,0.0,37.81512605042015,4.446915979462067,2,31.0,21.0,0.625,7.416666666666667,0.0,0.0,0.0,2.05,24.0
D.TURNER,WR,LV,2023,16.0,30.3,26.0,3.0,129.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,D.TURNER,D.TURNER_WR,24.3,24.0,3.0,65.57377049180327,2.8637824638055176,2,31.0,27.0,0.5769230769230769,4.961538461538462,0.0,0.0,0.0,1.89375,29.0
J.DOTSON,WR,PHI,2023,16.0,33.8,22.0,0.0,171.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,J.DOTSON,J.DOTSON_WR,31.25,22.0,0.0,17.77003484320557,8.66552427924691,2,31.0,22.0,0.7272727272727273,7.7727272727272725,0.0,0.0,0.0,2.1125,22.0
I.DAVIS,WR,NYJ,2023,16.0,27.4,10.0,25.0,58.0,136.0,8.0,0.0,0.0,0.0,0.0,0.0,I.DAVIS,I.DAVIS_WR,23.799999999999997,9.5,24.5,35.64356435643564,4.674761497844397,2,31.0,34.0,0.8,5.8,0.0,0.0,0.0,1.7125,35.0
J.HERBERT,QB,LAC,2023,16.0,32.8,0.0,27.0,0.0,268.0,0.0,0.0,1.0,0.0,0.0,0.0,J.HERBERT,J.HERBERT_QB,26.75,0.0,30.5,58.45410628019323,3.1264638672297766,2,31.0,30.5,0.0,0.0,0.0,0.0,0.0,2.05,27.0
C.MCCAFFREY,WR,SF,2023,16.0,36.3,12.0,43.0,121.0,152.0,9.0,0.0,0.0,0.0,0.0,0.0,C.MCCAFFREY,C.MCCAFFREY_WR,32.3,10.5,35.5,28.2685512367491,5.709887258081373,2,31.0,46.0,0.75,10.083333333333334,0.0,0.0,0.0,2.26875,55.0
C.BROOKS,WR,GB,2023,16.0,32.8,10.0,24.0,70.0,148.0,11.0,0.0,0.0,0.0,0.0,0.0,C.BROOKS,C.BROOKS_WR,29.349999999999998,11.0,21.0,26.640926640926637,6.015531602268165,2,31.0,32.0,1.1,7.0,0.0,0.0,0.0,2.05,34.0
D.WASHINGTON,WR,PIT,2023,16.0,34.5,24.0,0.0,215.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,D.WASHINGTON,D.WASHINGTON_WR,32.05,20.0,0.0,16.55405405405405,9.250111157970961,2,31.0,20.0,0.5416666666666666,8.958333333333334,0.0,0.0,0.0,2.15625,24.0
A.TRAUTMAN,WR,DEN,2023,16.0,33.5,20.0,0.0,175.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,A.TRAUTMAN,A.TRAUTMAN_WR,30.7,17.5,0.0,20.071684587813625,7.752920779438215,2,31.0,17.5,0.5,8.75,0.0,0.0,0.0,2.09375,20.0
N.VANNETT,WR,TEN,2023,16.0,31.7,15.0,0.0,87.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,N.VANNETT,N.VANNETT_WR,29.9,12.0,0.0,12.811387900355864,11.74582930970988,2,31.0,12.0,0.7333333333333333,5.8,0.0,0.0,0.0,1.98125,15.0
Z.WHITE,TE,LV,2023,16.0,32.8,6.0,49.0,20.0,148.0,4.0,0.0,2.0,0.0,0.0,0.0,Z.WHITE,Z.WHITE_TE,29.4,5.0,50.0,26.153846153846143,6.114393931436619,2,31.0,55.0,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,2.05,55.0
B.CLEVELAND,WR,BAL,2023,16.0,27.3,0.0,10.0,0.0,33.0,0.0,0.0,4.0,0.0,0.0,0.0,B.CLEVELAND,B.CLEVELAND_WR,27.1,0.0,9.5,1.4869888475836512,95.81296885077668,2,31.0,9.5,0.0,0.0,0.0,0.0,0.0,1.70625,10.0
J.BROOKS,WR,CAR,2023,16.0,28.2,31.0,5.0,153.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,J.BROOKS,J.BROOKS_WR,26.95,28.5,5.0,9.72762645914397,15.245222202381964,2,31.0,33.5,0.3548387096774194,4.935483870967742,0.0,0.0,0.0,1.7625,36.0
T.BENSON,WR,ARI,2023,16.0,27.8,4.0,38.0,45.0,203.0,3.0,0.0,0.0,0.0,0.0,0.0,T.BENSON,T.BENSON_WR,28.4,3.5,33.5,-4.137931034482756,33.46972097616327,2,31.0,37.0,0.75,11.25,0.0,0.0,0.0,1.7375,42.0
R.WOODS,WR,HOU,2023,16.0,33.5,22.0,0.0,155.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,R.WOODS,R.WOODS_WR,30.05,23.0,0.0,25.939849624060145,6.15900254337848,2,31.0,23.0,0.8181818181818182,7.045454545454546,0.0,0.0,0.0,2.09375,22.0
T.GOODSON,WR,IND,2023,16.0,22.8,12.0,27.0,35.0,113.0,8.0,0.0,0.0,0.0,0.0,0.0,T.GOODSON,T.GOODSON_WR,21.05,10.0,24.5,18.134715025906736,8.505484425129614,2,31.0,34.5,0.6666666666666666,2.9166666666666665,0.0,0.0,0.0,1.425,39.0
D.PIERCE,WR,HOU,2023,16.0,28.8,3.0,26.0,1.0,217.0,1.0,0.0,1.0,0.0,0.0,0.0,D.PIERCE,D.PIERCE_WR,29.5,3.0,25.5,-4.635761589403969,29.79950006429025,2,31.0,28.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.8,29.0
A.ESTIME,WR,DEN,2023,16.0,27.4,4.0,40.0,28.0,206.0,4.0,0.0,0.0,0.0,0.0,0.0,A.ESTIME,A.ESTIME_WR,27.049999999999997,3.5,41.5,2.621722846441945,54.649252660274655,2,31.0,45.0,1.0,7.0,0.0,0.0,0.0,1.7125,44.0
N.ADKINS,WR,DEN,2023,16.0,23.1,12.0,0.0,71.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,N.ADKINS,N.ADKINS_WR,22.05,10.0,0.0,10.000000000000005,14.849242404917488,2,31.0,10.0,0.8333333333333334,5.916666666666667,0.0,0.0,0.0,1.44375,12.0
T.WALLACE,WR,BAL,2023,16.0,28.4,12.0,0.0,194.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,T.WALLACE,T.WALLACE_WR,26.2,9.0,0.0,18.333333333333325,8.42099893958525,2,31.0,9.0,0.75,16.166666666666668,0.0,0.0,0.0,1.775,12.0
D.JOHNSON,WR,JAX,2023,16.0,29.0,18.0,25.0,78.0,112.0,10.0,0.0,0.0,0.0,0.0,0.0,D.JOHNSON,D.JOHNSON_WR,28.6,21.0,22.0,2.8368794326241162,50.5581348548381,2,31.0,43.0,0.5555555555555556,4.333333333333333,0.0,0.0,0.0,1.8125,43.0
G.SMITH,WR,SEA,2023,16.0,31.0,1.0,25.0,0.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,G.SMITH,G.SMITH_WR,31.0,1.0,24.5,0.0,0.0,2,31.0,25.5,0.0,0.0,0.0,0.0,0.0,1.9375,26.0
